codice;denominazione;ubicazione;comune;coordinata_x;coordinata_y;latitudine;longitudine;codice_zona
600495;PORTA CATENA PIAZZALE GIO;VIA PORTA CATENA 96;FERRARA;706548;969621;44,848328;11,612699;600
600496;PO PADOVA;VIALE PO FR 33;FERRARA;705635;969457;44,847117;11,601091;600
600497;PO OROBONI;VLE PO 3;FERRARA;706085;969262;44,845234;11,606701;600
600498;MODENA MARCONI (BV. D`ORO;VIA MODENA 15;FERRARA;705570;969388;44,846515;11,600242;600
600499;STAZIONE;VIA SAN GIACOMO pensilina I;FERRARA;705874;968917;44,842192;11,603894;600
600500;GALVANI MARCONI;VIA L.GALVANI 45;FERRARA;705575;969961;44,851667;11,600537;600
600501;GALVANI MARCONI;VIA L.GALVANI 46;FERRARA;705648;969924;44,851313;11,601445;600
600502;GALVANI PADOVA;VIA L.GALVANI 11;FERRARA;705744;969864;44,850746;11,602634;600
600503;PADOVA SAVONUZZI;VIA PADOVA 34;FERRARA;705862;969838;44,850478;11,604115;600
600504;PADOVA SAVONUZZI;VIA PADOVA 38;FERRARA;705881;969863;44,850697;11,604366;600
600505;PONTELAGOSCURO VIA NUOVA;VIA NUOVA F5;PONTELAGOSCURO1;706239;973708;44,885171;11,610455;600
600506;PONTELAGOSCURO VIA NUOVA;VIA NUOVA 5;PONTELAGOSCURO1;706252;973718;44,885257;11,610623;600
600507;SAVONUZZI P. BUOZZI;VIA VENEZIA 9;PONTELAGOSCURO1;706119;973069;44,87946;11,608677;600
600508;VENEZIA;VIA VENEZIA 57;PONTELAGOSCURO1;706249;973561;44,883846;11,610522;600
600509;VENEZIA;VIA VENEZIA F65;PONTELAGOSCURO1;706261;973604;44,88423;11,610691;600
600510;SAVONUZZI P. BUOZZI;PLE A.SAVONUZZI 18;PONTELAGOSCURO1;706083;973005;44,878894;11,608196;600
600511;SAVONUZZI DE AMICIS;PLE A.SAVONUZZI 51;PONTELAGOSCURO1;705914;972804;44,877136;11,605977;600
600512;SAVONUZZI DE AMICIS;PLE A.SAVONUZZI 54;PONTELAGOSCURO1;705924;972813;44,877214;11,606107;600
600513;ROMITO;VIA G.ROMITO 46;PONTELAGOSCURO1;705682;972826;44,877401;11,603051;600
600514;ROMITO;VIA G.ROMITO F34;PONTELAGOSCURO1;705697;972816;44,877306;11,603237;600
600515;VALLELUNGA BOICELLI;VIA VALLELUNGA 32;PONTELAGOSCURO1;705358;972999;44,87905;11,599023;600
600516;VALLELUNGA;VIA VALLELUNGA 41;PONTELAGOSCURO1;704722;973342;44,882317;11,591118;600
600517;VALLELUNGA BOICELLI;VIA VALLELUNGA 17;PONTELAGOSCURO1;705369;972992;44,878984;11,59916;600
600518;VICENZA;VIA VICENZA 18;PONTELAGOSCURO1;706287;973196;44,880553;11,610854;600
600519;VICENZA;VIA VICENZA F14;FERRARA;706224;973227;44,88085;11,610069;600
600520;CORSO POPOLO P.BUOZZI;VIA P.BRAGHINI F12;PONTELAGOSCURO1;706264;973020;44,878977;11,610491;600
600521;CORSO POPOLO DE AMICIS;CSO DEL POPOLO 40;PONTELAGOSCURO1;706154;972785;44,876896;11,609004;600
600522;CORSO POPOLO GIUSTIZIA;CSO DEL POPOLO 6;PONTELAGOSCURO1;705958;972365;44,873175;11,606355;600
600523;CORSO POPOLO DE AMICIS;CSO DEL POPOLO 62;PONTELAGOSCURO1;706075;972618;44,875417;11,607937;600
600524;CORSO POPOLO DE AMICIS;CORSO DEL POPOLO;PONTELAGOSCURO1;706096;972656;44,875752;11,608218;600
600525;CORSO POPOLO MINIERA;P.ZZA DEL POPOLO 110;PONTELAGOSCURO1;706022;972501;44,87438;11,607219;600
600526;CORSO POPOLO P. BUOZZI;P.ZZA DEL POPOLO 21;PONTELAGOSCURO1;706233;972944;44,878303;11,610068;600
600527;BENTIVOGLIO FIORINO;VIA BENTIVOGLIO 8 A;FERRARA;705871;971971;44,869657;11,605095;600
600528;BENTIVOGLIO CAVALCAFERROV;VIA BENTIVOGLIO 215;PONTELAGOSCURO;706105;970989;44,860759;11,607655;600
600529;BENTIVOGLIO PANARO;VIA BENTIVOGLIO 26;PONTELAGOSCURO;705924;971667;44,866908;11,605641;600
600531;BENTIVOGLIO ARGANTE;VIA BENTIVOGLIO 46;PONTELAGOSCURO;705962;971511;44,865494;11,606059;600
600532;BENTIVOGLIO BATTARA;VIA BENTIVOGLIO 107;PONTELAGOSCURO;706030;971258;44,863199;11,606816;600
600533;BENTIVOGLIO BATTARA;VIA BENTIVOGLIO 86;PONTELAGOSCURO;706049;971159;44,862304;11,607016;600
600535;BENTIVOGLIO ARGANTE;VIA BENTIVOGLIO 59;PONTELAGOSCURO;705956;971554;44,865883;11,606;600
600536;BENTIVOGLIO CAVALCAFERROV;VIA BENTIVOGLIO F21;FERRARA;706090;970957;44,860475;11,607452;600
600537;BENTIVOGLIO PANARO;VIA BENTIVOGLIO 27;PONTELAGOSCURO;705904;971753;44,867687;11,605423;600
600538;BENTIVOGLIO GUERCINO;VIA BENTIVOGLIO 180;PONTELAGOSCURO;706159;970713;44,858261;11,608225;600
600539;BENTIVOGLIO SCARSELLINO;VIA BENTIVOGLIO 239;PONTELAGOSCURO;706196;970578;44,857036;11,608638;600
600540;BENTIVOGLIO SCARSELLINO;VIA BENTIVOGLIO 204;PONTELAGOSCURO;706209;970515;44,856466;11,608777;600
600541;CANAPA MOTORIZZAZIONE;VIA DELLA CANAPA 62;FERRARA;706589;970706;44,858074;11,613659;600
600542;CANAPA MOTORIZZAZIONE;VIA DELLA CANAPA F62;FERRARA;706596;970629;44,857379;11,613716;600
600543;CANAPA SCUOLE;VIA DELLA CANAPA F71;FERRARA;706683;970310;44,854485;11,614686;600
600544;CANAPA SCUOLE;VIA DELLA CANAPA 71;FERRARA;706687;970252;44,853963;11,614713;600
600545;CANAPA PARCO BASSANI;VIA DELLA CANAPA F5;FERRARA;706729;970114;44,852709;11,615188;600
600546;CANAPA PARCO BASSANI;VIA DELLA CANAPA 47;FERRARA;706714;970137;44,852921;11,615008;600
600547;VIA INDIPENDENZA - ELEMEN;VIA DELL`INDIPENDENZA 44;PONTELAGOSCURO;706205;970822;44,859228;11,608851;600
600548;BARCO INDIPENDENZA;VIA DELL`INDIPENDENZA F19;PONTELAGOSCURO;706196;970992;44,860759;11,608807;600
600549;VIA INDIPENDENZA - SUSSID;VIA DELL`INDIPENDENZA 19;PONTELAGOSCURO;706199;971026;44,861064;11,608858;600
600550;MEDIE C. TURA;VIA S.BATTARA 51;PONTELAGOSCURO;706154;971253;44,863119;11,608382;600
600551;VIA INDIPENDENZA - ELEMEN;VIA MARSALA 4;PONTELAGOSCURO;706175;970771;44,858778;11,608451;600
600552;ALLENDE MEDINI;VIA S.ALLENDE F137;FERRARA;706190;970271;44,854277;11,608438;600
600553;ALLENDE MEDINI;VIA S.ALLENDE 125;PONTELAGOSCURO;706178;970228;44,853894;11,608269;600
600554;PICELLI;VIA G.PICELLI 2;FERRARA;706047;970021;44,85207;11,606528;600
600555;PICELLI;VIA G.PICELLI 1;FERRARA;706040;970028;44,852135;11,606443;600
600556;MARCONI RIGHI;VIA G.MARCONI F23;FERRARA;705489;969634;44,848751;11,599317;600
600557;MARCONI RIGHI;VIA G.MARCONI 23;FERRARA;705489;969663;44,849012;11,599329;600
600558;LADINO BELLINI;VIA LADINO 19;POROTTO;701733;969668;44,850128;11,551848;600
600559;LADINO;VIA LADINO 94;POROTTO;701529;969262;44,846535;11,549107;600
600560;LADINO SCUOLE ELEMENTARI;VIA LADINO F57;POROTTO;701626;969511;44,848747;11,550433;600
600561;POROTTO;VIA GIUSEPPE UNGARETTI 163;POROTTO;701488;969040;44,84455;11,548501;600
600562;UNGARETTI;VIA GIUSEPPE UNGARETTI 183;POROTTO;701496;968873;44,843046;11,548536;600
600563;LADINO;VIA LADINO 71;POROTTO;701560;969342;44,847245;11,549531;600
600564;LADINO SCUOLE ELEMENTARI;VIA LADINO 47;POROTTO;701668;969572;44,849283;11,550988;600
600565;X MARTIRI;VIA X MARTIRI F52;FERRARA;701916;969826;44,851498;11,554224;600
600566;POROTTO TEATRO VERDI;VIA X MARTIRI 153;POROTTO;701500;969742;44,85086;11,548931;600
600567;BELLINI;VIA V.BELLINI 48;POROTTO;701665;969710;44,850525;11,551005;600
600569;MODENA MARCONI (BV. D`ORO;VIA MODENA;FERRARA;705410;969438;44,847011;11,598239;600
600570;MODENA DUE ABETI;VIA MODENA 62;FERRARA;705117;969480;44,847473;11,594552;600
600571;MODENA ERIDANO;VIA MODENA 119;FERRARA;704952;969478;44,847503;11,592466;600
600572;MODENA ERIDANO;VIA MODENA 38;FERRARA;704935;969493;44,847642;11,592257;600
600573;MEDENA LEGNANO;VIA MARCONI 181;FERRARA;704686;969478;44,847579;11,589103;600
600574;MODENA LEGNANO;VIA MODENA 72;MIZZANA;704695;969482;44,847612;11,589219;600
600575;MIZZANA;VIA MODENA 227;FERRARA;704214;969449;44,847453;11,583125;600
600576;MIZZANA;VIA MODENA 124;MIZZANA;704231;969453;44,847484;11,583341;600
600577;PONTE MIZZANA;VIA MODENA 289;FERRARA;704058;969463;44,847624;11,581158;600
600578;PONTE MIZZANA;VIA MODENA 176;MIZZANA;704034;969464;44,84764;11,580855;600
600579;MODENA PRIMO LEVI;VIA MODENA 387;FERRARA;703224;969511;44,848293;11,570634;600
600580;MODENA PRIMO LEVI;VIA MODENA 232;FERRARA;703312;969502;44,848187;11,571743;600
600581;CASSANA PESA;VIA MODENA 451;CASSANA;702711;969662;44,849797;11,564209;600
600582;CASSANA PESA;VIA MODENA 332/b;CASSANA;702717;969667;44,849841;11,564287;600
600583;CASSANA BAR;VIA MODENA 533;CASSANA;702414;969786;44,850997;11,560504;600
600584;CASSANA CHIESA;VIA MODENA 394;CASSANA;702146;969888;44,85199;11,557156;600
600585;CASSANA CHIESA;VIA MODENA 583;CASSANA;702274;969828;44,851414;11,558751;600
600586;MODENA CARABINIERI;VIA MODENA 412;CASSANA;701950;969940;44,852513;11,554699;600
600587;VIA SANTA MARIA DEGLI ANG;VIA SANTA MARIA DEGLI ANGELI 1;FERRARA;707201;969577;44,847743;11,620936;600
600589;VIA PONTEGRADELLA ITIS;VIA PONTEGRADELLA 31;FERRARA;709070;967650;44,82987;11,643769;600
600590;VIA PONTEGRADELLA ITIS;VIA PONTEGRADELLA 26;FERRARA;708992;967581;44,829272;11,642755;600
600591;DARSENA IV NOVEMBRE;VIA DARSENA 150;FERRARA;706062;968207;44,835753;11,605982;600
600592;DARSENA SAN GIACOMO;VIA DARSENA 168;FERRARA;705869;968328;44,836897;11,603592;600
600593;DARSENA IV NOVEMBRE;VIA DARSENA 67C;FERRARA;706052;968193;44,83563;11,60585;600
600594;DARSENA SAN GIACOMO;VIA DARSENA CIV 77;FERRARA;705855;968314;44,836775;11,603409;600
600595;KALLETHEA;VIA KALLETHEA 1;MALBORGHETTO DI BOARA;709284;971479;44,864239;11,648052;600
600596;GELSOMINI CONCA;VIA DEI GELSOMINI 2;MALBORGHETTO DI BOARA;709261;970981;44,859768;11,647555;600
600597;GELSOMINI GLADIOLI;VIA DEI GELSOMINI 18;MALBORGHETTO DI BOARA;709291;971154;44,861315;11,648006;600
600598;AGRIFOGLIO FORMIA;;MALBORGHETTO DI BOARA;709229;971312;44,862754;11,647287;600
600599;CALZOLAI ZANATTA;VIA DEI CALZOLAI 19;FERRARA;708627;969497;44,846609;11,638929;600
600600;CALZOLAI ZANATTA;VIA DEI CALZOLAI FR. 19;FERRARA;708634;969497;44,846607;11,639018;600
600601;GIOVANNI XXIII;via GIOVANNI XXIII 36;FERRARA;708510;968970;44,841904;11,637234;600
600602;GIOVANNI XXIII;VIA GIOVANNI XXIII 55;FERRARA;708566;968983;44,842004;11,637947;600
600603;PORTA MARE MORTARA;CSO PORTA MARE 104;FERRARA;708211;968851;44,840921;11,633406;600
600604;PORTA MARE MONTEBELLO;CSO PORTA MARE 38;FERRARA;707887;968898;44,841438;11,62933;600
600605;MORANTE COPPARO;VIA MORANTE E. 4;FERRARA;708992;969304;44,844766;11,643464;600
600606;MORANTE COPPARO;VIA MORANTE E. FR. 4;FERRARA;709015;969308;44,844796;11,643756;600
600607;VIA MORANTE 37;VIA MORANTE E. 37;FERRARA;709077;968933;44,841405;11,644386;600
600608;VIA FAVERO FR 42;VIA MAFALDA FAVERO FR. 42;FERRARA;709058;968866;44,840808;11,644118;600
600609;VIA FAVERO;VIA MAFALDA FAVERO 3;FERRARA;708817;968813;44,840402;11,64105;600
600610;VIA FAVERO;VIA MAFALDA FAVERO 2;FERRARA;708811;968810;44,840377;11,640973;600
600611;FABBRI;VIA G.FABBRI 225;FERRARA;707072;967110;44,825596;11,6183;600
600612;FABBRI ANTOLINI;VIA G.FABBRI 99;FERRARA;706906;967351;44,827811;11,6163;600
600613;PO OROBONI;VIA PO 50;FERRARA;706096;969268;44,845285;11,606842;600
600615;MARI CARETTI;;FERRARA;709389;967555;44,828922;11,647761;600
600616;MARI CARETTI;;FERRARA;709397;967544;44,828821;11,647858;600
600617;ELIGIO MARI;;FERRARA;709586;967542;44,828747;11,650245;600
600618;PORTA MARE MORTARA;CSO PORTA MARE 127;FERRARA;708161;968863;44,841043;11,632779;600
600620;CEDRI SAN CONTARDO D`ESTE;VIA DEI CEDRI 26;FERRARA;709100;968048;44,83344;11,644312;600
600621;SUSSIDIARIA ITI;;FERRARA;708996;967610;44,829532;11,642817;600
600622;VIA DEI CEDRI 2/A;VIA DEI CEDRI 2-A;FERRARA;708908;968144;44,834359;11,641925;600
600624;TURCHI;VIA TURCHI GAETANO 2;FERRARA;708737;968078;44,833816;11,639737;600
600625;ORLANDO FURIOSO SCUOLE;;FERRARA;707182;969740;44,849215;11,620762;600
600626;VIA LEOPARDI SCUOLE;;FERRARA;707316;969628;44,848169;11,622411;600
600627;VIA LIUZZO SCUOLE;;FERRARA;706559;970166;44,853226;11,61306;600
600628;VIA AEROPORTO 2/B;VIA DELL`AEROPORTO 2/B;FERRARA;706123;966586;44,821158;11,606095;600
600629;VIA AEROPORTO 5;VIA DELL`AEROPORTO 5;FERRARA;706160;966560;44,820913;11,606552;600
600630;VIA AEROPORTO 77;VIA DELL`AEROPORTO 77;FERRARA;706482;966309;44,818563;11,610519;600
600631;FABBRI BOLOGNA;VIA FABBRI 13;FERRARA;706769;967513;44,829308;11,614635;600
600632;VIA AEROPORTO 91;VIA DELL`AEROPORTO 91;FERRARA;706529;966272;44,818217;11,611098;600
600633;AEROCLUB;;FERRARA;706820;965907;44,81485;11,614626;600
600634;FERRARA - AUTOSTAZIONE VI;;FERRARA;705666;968926;44,842333;11,601268;600
600635;FACOLTA` DI INGEGNERIA;VIA ARGINE DUCALE;FERRARA;705556;968202;44,835854;11,599585;600
600637;CONA BV CIMITERO;VIA COMACCHIO 1079;CONA;714523;965087;44,805206;11,711595;600
600638;CONA BV CIMITERO;VIA COMACCHIO 1079;CONA;714570;965073;44,805066;11,712182;600
600639;SAN BARTOLO [618];VIA SAN BARTOLO 58 - 60;FERRARA;709399;966102;44,815853;11,647289;600
600640;QUARTESANA CHIESA;VIA COMACCHIO;QUARTESANA;716600;965215;44,80573;11,737883;620
600641;QUARTESANA ARCI [931];VIA PONTE RIGO FRONTE 238;QUARTESANA;717337;965337;44,806604;11,747244;620
600642;QUARTESANA PONTE RIGO [93;VIA PONTE RIGO 163;QUARTESANA;717492;965660;44,809461;11,74934;620
600643;AZZO NOVELLO;VIALE ORLANDO FURIOSO;FERRARA;707070;969761;44,849436;11,619355;600
600644;CITTA` DEL RAGAZZO;;FERRARA;710548;966239;44,816747;11,661862;600
600645;COCOMARO DI FOCOMORTO GOL;VIA GOLENA 7;COCOMARO DI FOCOMORTO;712422;965976;44,813827;11,685428;600
600646;CODREA VIA TRAVERSA;VIA TAMBELLINA;FERRARA;714807;966965;44,822008;11,715975;620
600647;CODREA;VIA TAMBELLINA 154;FERRARA;714849;966677;44,819405;11,716384;620
600648;CODREA ARCI;VIA TAMBELLINA 87;CODREA;714822;966398;44,816905;11,715925;620
600649;CONA TAMBELLINA[919];VIA TAMBELLINA 197;CONA;714410;965229;44,806517;11,710227;600
600650;CONA TAMBELLINA [919];VIA TAMBELLINA 326;CONA;714415;965243;44,806641;11,710296;600
600651;CONA TRIGABOLI;VIA COMACCHIO 985A;CONA;714286;965204;44,806329;11,70865;600
600652;CONA TRIGABOLI;VIA TRIGABOLI 18-20;CONA;714245;965224;44,806521;11,708141;600
600657;PONTEGRADELLA - PASSERELL;FERRARA - FORMIGNANA 137;FERRARA;709727;968175;44,834398;11,652288;600
600659;BIVIO VILLANOVA;VIA POMPOSA;FERRARA;722034;966955;44,819708;11,807275;621
600660;BIVIO VILLANOVA;VIA POMPOSA;FERRARA;722138;966918;44,819343;11,808573;621
600661;BIVIO ALBAREA;VIA DEL MARE F522;FERRARA;720601;967396;44,824117;11,789363;620
600662;BIVIO ALBAREA;VIA DEL MARE 477;FERRARA;720671;967369;44,823853;11,790236;620
600663;PAROLINO;VIA DEL MARE 461;FERRARA;719709;967529;44,825588;11,778151;620
600664;PAROLINO;VIA DEL MARE 450;FERRARA;719882;967519;44,825445;11,780332;620
600665;BIVIO FOCOMORTO;VIA DEL MARE 260;FERRARA;711575;967312;44,826093;11,675284;600
600666;BIVIO FOCOMORTO;VIA DEL MARE F260;FERRARA;711540;967310;44,826085;11,67484;600
600667;LA VIGNA;VIA DEL MARE 276;FERRARA;711894;967360;44,82643;11,679334;600
600668;LA VIGNA;VIA DEL MARE F278;FERRARA;711935;967372;44,826525;11,679857;600
600669;CAPITELLO;VIA PONTEGRADELLA 521;FERRARA;712649;969500;44,845449;11,68977;610
600670;CASA BIANCA;VIA DEL MARE 296;FERRARA;712394;967435;44,826956;11,685684;600
600671;CASA BIANCA;VIA DEL MARE 273;FERRARA;712338;967435;44,826972;11,684976;600
600672;CASA MAGRINI;VIA DEL MARE 314;FERRARA;713653;967498;44,827147;11,701619;620
600673;CASA MAGRINI;VIA DEL MARE 315;FERRARA;713632;967498;44,827153;11,701353;620
600674;BIVIO CODREA;VIA POMPOSA;FERRARA;714842;967515;44,826943;11,71665;620
600675;BIVIO CODREA;VIA POMPOSA;FERRARA;714826;967517;44,826966;11,716448;620
600676;PALAZZINA;VIA DEL MARE 344;FERRARA;715629;967528;44,826823;11,726599;620
600677;PALAZZINA;VIA DEL MARE F344;FERRARA;715609;967531;44,826856;11,726348;620
600678;BIVIO CONTRAPO`;VIA DEL MARE F369;FERRARA;716349;967549;44,826794;11,735706;620
600679;BIVIO CONTRAPO`;VIA DEL MARE 369;FERRARA;716332;967553;44,826835;11,735493;620
600680;VIA DEL MARE 381;VIA DEL MARE F381;FERRARA;717047;967599;44,827031;11,744547;620
600682;VIA DEL MARE 381;VIA DEL MARE 381;FERRARA;717004;967601;44,827063;11,744004;620
600683;BIVIO VICONOVO;VIA DEL MARE F407;FERRARA;717799;967634;44,827117;11,754063;620
600684;BIVIO VICONOVO;VIA DEL MARE 401;FERRARA;717757;967639;44,827175;11,753535;620
600685;VIA DEL MARE 441;VIA DEL MARE 436;FERRARA;719351;967546;44,825851;11,773635;620
600686;VIA DEL MARE 441;VIA DEL MARE 441;FERRARA;719077;967564;44,826097;11,770181;620
600687;BIVIO DENORE VIA MASSAFIS;VIA A.SOFFRITTI 11;DENORE;723341;968752;44,835458;11,824576;621
600688;BIVIO DENORE VIA MASSAFIS;VIA MASSAFISCAGLIA 537;FERRARA;723374;968754;44,835466;11,824994;621
600689;DENORE;VIA MASSAFISCAGLIA F543;DENORE;723937;968387;44,83199;11,831947;621
600690;PEDAGNA;VIA PONTEGRADELLA F141;FERRARA;713630;969994;44,849598;11,702378;610
600691;ALBAREA;VIA MASSAFISCAGLIA 409;ALBAREA;720798;969116;44,839522;11,7926;620
600692;ALBAREA;VIA MASSAFISCAGLIA 248;ALBAREA;720820;969093;44,839308;11,792868;620
600693;PONTE ADDOLORATA;VIA ROMEA NORD;FERRARA;717341;969696;44,845798;11,749158;620
600694;PONTE ADDOLORATA;VIA ROMEA NORD;FERRARA;717369;969696;44,845789;11,749512;620
600695;BORGO TARAPINO;FERRARA - FORMIGNANA 241;FERRARA;716621;969436;44,843679;11,739947;620
600696;RIZZONE;VIA DELL`UNIONE 233;FERRARA;715412;971446;44,862119;11,725519;610
600697;BORGO TARAPINO;FERRARA - FORMIGNANA F249;FERRARA;716679;969452;44,843805;11,740687;620
600698;BORGO FEROCI;FERRARA - FORMIGNANA 209;FERRARA;716168;969226;44,841928;11,734132;620
600699;BORGO FEROCI;FERRARA - FORMIGNANA F215;FERRARA;716224;969249;44,842118;11,73485;620
600700;CONTRAPO`;FERRARA - FORMIGNANA 93;CONTRAP+Æ;715316;969226;44,842185;11,723364;620
600701;CONTRAPO`;FERRARA - FORMIGNANA F77;CONTRAP+Æ;715297;969224;44,842173;11,723123;620
600702;BIVIO BAURA;VIA TAMBELLINA 58;FERRARA;714964;968752;44,838029;11,718714;620
600703;BIVIO BAURA;VIA TAMBELLINA F58;FERRARA;714965;968771;44,8382;11,718735;620
600704;CONTRAPO` BIVIO CODREA;VIA TAMBELLINA;FERRARA;714774;967566;44,827422;11,715812;620
600705;CONTRAPO` BIVIO CODREA;VIA TAMBELLINA;FERRARA;714779;967579;44,827537;11,715881;620
600706;RIZZONE;VIA DELL`UNIONE 208;FERRARA;715391;971378;44,861513;11,725225;610
600707;CA` GRILLANDA;VIA MASSAFISCAGLIA 506;FERRARA;725603;966947;44,818518;11,852358;621
600708;CA` GRILLANDA;VIA MASSAFISCAGLIA 813;FERRARA;725598;966972;44,818745;11,852306;621
600709;PARASACCO;SP23 20 METRI DOPO INTERSEZIONE VIA DEL;PARASACCO;727037;963978;44,79137;11,869148;621
600710;ALFONSO D`ESTE MEDAGLIE D;VIALE ALFONSO I D`ESTE;FERRARA;708199;967766;44,831167;11,63281;600
600711;MONTALBANO;VIA BOLOGNA FR 1153;FERRARA;703898;959196;44,755337;11,575022;643
600712;MONTALBANO;VIA BOLOGNA 1141;MONTALBANO;703918;959234;44,755673;11,57529;643
600713;RUSTICI;VIA BOLOGNA FR 1421;FERRARA;703845;958258;44,746917;11,573979;643
600714;RUSTICI;VIA BOLOGNA 1417;MONTALBANO;703849;958256;44,746897;11,574028;643
600715;S.P.I. DEPOSITO METANO;VIA BOLOGNA FR 1453;FERRARA;703412;957544;44,740618;11,56823;643
600716;CORREGGIO STAZIONE;VIA DELL`UNIONE 215;FERRARA;715452;971835;44,865604;11,72619;610
600717;S.P.I. DEPOSITO METANO;VIA BOLOGNA 1453;FERRARA;703425;957530;44,740489;11,568388;643
600718;POSSESSIONE SAN MAURELIO;POGGIORENATICO - SANTA MARIA CODIFIUME 1;FERRARA;703403;957084;44,736484;11,567933;643
600719;POSSESSIONE SAN MAURELIO;VIA IMPERIALE;POGGIO RENATICO;703392;957085;44,736496;11,567795;643
600720;PREDIO GALLO;POGGIORENATICO - SANTA MARIA CODIFIUME 2;FERRARA;704259;955965;44,726177;11,578286;643
600721;LA PESA;POGGIORENATICO - SANTA MARIA CODIFIUME F;FERRARA;705271;954660;44,714152;11,590528;643
600722;BIVIO PASSO SEGNI;VIA IMPERIALE;BARICELLA;705843;953913;44,70727;11,597442;631
600723;BIVIO PASSO SEGNI;POGGIORENATICO - SANTA MARIA CODIFIUME 2;FERRARA;705781;954002;44,708088;11,596696;631
600724;GAIBANELLA SAN DOMENICO;SP65 - VIA RAVENNA 577-579;FERRARA;710502;960081;44,761385;11,658736;630
600725;GAIBANELLA SAN DOMENICO;SP 65 - VIA RAVENNA 986;FERRARA;710484;960060;44,761201;11,6585;630
600726;FOSSANOVA CA` VECIA;VIA RAVENNA 419;FOSSANOVA SAN MARCO;708126;963147;44,789651;11,629997;600
600727;FOSSANOVA CA` VECIA;VIA RAVENNA 576-578;FERRARA;708108;963105;44,789279;11,629753;600
600728;CORREGGIO STAZIONE;VIA DELL`UNIONE 196;FERRARA;715434;971798;44,865277;11,725947;610
600729;VIA RAVENNA PASSAGGIO A L;VIA RAVENNA 432;FERRARA;708310;964716;44,803707;11,632963;600
600730;VIA RAVENNA PASSAGGIO A L;VIA RAVENNA 275;FERRARA;708319;964714;44,803687;11,633076;600
600731;VIA RAVENNA MULINO;VIA RAVENNA 544;FERRARA;708102;963871;44,796169;11,62999;600
600732;VIA RAVENNA MULINO;VIA RAVENNA 305;FERRARA;708116;963957;44,796938;11,630202;600
600733;FOSSANOVA SAN MARCO;VIA RAVENNA 620;FERRARA;708078;962724;44,785861;11,629218;600
600734;FOSSANOVA SAN MARCO;VIA RAVENNA F614;FOSSANOVA SAN MARCO;708087;962751;44,786101;11,629343;600
600735;COLOMBINA;VIA RAVENNA 776;FERRARA;709762;961046;44,77028;11,649792;630
600736;COLOMBINA;VIA RAVENNA F774;GAIBANELLA;709744;961074;44,770537;11,649577;630
600737;GAIBANELLA;FERRARA - CONSANDOLO 844;GAIBANELLA;710117;960686;44,766938;11,654125;630
600738;GAIBANELLA;FERRARA - CONSANDOLO 567;GAIBANELLA;710266;960453;44,764799;11,65591;630
600739;CORREGGIO;VIA DELL`UNIONE 125;CORREGGIO;715904;972737;44,873578;11,732289;610
600740;GAIBANA;FERRARA - CONSANDOLO 1052;FERRARA;710248;959188;44,753429;11,655162;630
600741;GAIBANA;FERRARA - CONSANDOLO F1048;GAIBANA;710256;959196;44,753498;11,655266;630
600742;OLTREMARE;FERRARA - CONSANDOLO 1190;FERRARA;710678;958370;44,745946;11,660251;630
600743;OLTREMARE;FERRARA - CONSANDOLO 697;FERRARA;710606;958401;44,746246;11,659355;630
600744;PONTE ZANARDI;FERRARA - CONSANDOLO F37;FERRARA;711891;957597;44,738637;11,675236;631
600745;PONTE ZANARDI;FERRARA - CONSANDOLO 39;FERRARA;711864;957610;44,738762;11,674901;630
600746;MONESTIROLO FRIGO;FERRARA - CONSANDOLO 32;MONESTIROLO;712365;957432;44,737013;11,681148;631
600747;MONESTIROLO FRIGO;CONSANDOLO F28;FERRARA;712337;957439;44,737085;11,680797;631
600748;MONESTIROLO;CONSANDOLO 110;MONESTIROLO;713153;957156;44,734297;11,690974;631
600749;MONESTIROLO;CONSANDOLO 65;MONESTIROLO;713050;957271;44,735362;11,689723;631
600750;CORREGGIO;VIA DELL`UNIONE 88;CORREGGIO;715881;972725;44,873477;11,731993;610
600751;BIVIO MARRARA - BORGO CON;FERRARA - CONSANDOLO 192;FERRARA;713310;956246;44,726068;11,692575;631
600752;BIVIO MARRARA - BORGO CON;FERRARA - CONSANDOLO 85;FERRARA;713314;956281;44,726381;11,69264;631
600753;MARRARA;VIA DELLA CEMBALINA 15;MARRARA;712772;955888;44,723008;11,685639;631
600754;POROTTO;DI SAN MATTEO DELLA DECIMA 8;POROTTO;701616;969886;44,852122;11,550455;600
600755;POROTTO;DI SAN MATTEO DELLA DECIMA 17;POROTTO;701630;969886;44,852118;11,550632;600
600756;VIA ARGINONE;VIA ARGINONE 224;FERRARA;703964;968929;44,842848;11,579755;600
600757;VIA ARGINONE;VIA ARGINONE F224;FERRARA;703931;968918;44,842759;11,579334;600
600758;VIA CATENA;VIA CATENA F11;FERRARA;702890;968630;44,840465;11,56606;600
